0,13.08,-9.97864,4.44528
1,-2.53182,0.465628,-11.0772
2,-5.57968,-1.95251,4.3944
3,-10.6473,14.3096,-2.18546
4,14.0193,8.62281,7.90066
5,11.8904,-4.54581,6.93755
6,11.9312,11.6596,4.53961
7,-13.6382,4.96304,-11.1812
8,4.11915,-10.2244,7.10676
9,3.83934,7.20293,-10.2157
10,4.80852,3.9343,-10.1638
11,0.459036,4.31226,-0.287311
12,-13.2388,-3.26059,-11.2683
13,11.1624,1.11522,13.6721
14,-2.84703,10.6613,15.2134
15,7.10573,-9.87507,-13.7577
16,-8.23193,2.69599,5.49101
17,-13.7973,1.16898,-2.30517
18,15.6517,4.86451,-1.84544
19,-0.798296,-17.3131,-4.67098
20,3.05144,-9.70659,-6.87579
21,-7.61488,0.149246,-16.6765
22,13.6594,-12.7022,-0.509278
23,8.91381,2.55108,16.6133
24,-5.64752,5.10368,4.18226
25,6.02652,7.759,-2.92902
26,11.4646,2.25004,-0.199661
27,-8.71445,10.4269,-8.41879
28,8.80713,-0.601786,-7.16751
29,-8.17082,7.95721,-5.86736
30,1.92408,8.13962,15.2473
31,-11.8586,-11.7668,5.88818
32,6.25893,9.42923,6.33458
33,6.0383,10.5467,6.63836
34,-7.01293,-2.61736,-9.70676
35,-6.23857,-1.28609,-15.2977
36,4.53574,-16.5545,5.53604
37,-6.40296,-16.4962,6.04935
38,8.21156,0.0801527,-4.39724
39,-3.13973,0.100497,-9.09934
40,8.39424,0.867619,5.6531
41,6.30583,0.509865,1.65868
42,-1.98439,-17.5896,-4.54888
43,-2.43585,8.27714,-3.25643
44,11.6082,6.52649,-10.5082
45,0.98135,-2.11686,-9.439
46,8.5582,-2.92292,-8.05047
47,13.8206,-9.31905,8.2062
48,-1.39733,-5.39901,-17.3239
49,-15.9918,-9.46062,3.78364
50,5.86482,6.74976,-15.2618
51,11.1114,0.457732,-6.6449
52,12.3855,4.35015,-2.38449
53,3.54059,5.64421,-14.4164
54,0.638507,11.1145,14.0805
55,-4.39908,-18.9181,1.5138
56,-6.72714,8.91759,-12.1125
57,-6.12764,10.645,-5.6624
58,-7.77201,-7.61653,-12.9697
59,14.151,-3.53187,9.09434
60,4.33184,0.6456,8.88926
61,14.3926,9.4578,-8.33237
62,0.620274,-10.8294,1.57007
63,-3.77901,8.17555,-6.61809
64,5.75251,-13.6211,6.54624
65,3.08705,16.519,3.05406
66,3.96866,-9.85737,15.4746
67,-10.0635,1.33287,-6.33855
68,7.65298,15.6202,-8.70962
69,18.1504,-4.7416,2.44257
70,2.21857,-15.5603,3.50267
71,3.60758,-1.65103,15.9784
72,-7.38306,9.16946,-11.0436
73,-4.64903,11.3462,10.8913
74,14.463,11.2984,-3.96243
75,-11.5254,5.13992,-6.24558
76,-4.59942,8.29672,-14.2476
77,12.9165,8.80544,5.87241
78,-8.65607,-0.237242,15.9942
79,-5.89278,-4.04231,-12.4519
80,-9.88316,-7.29724,5.34359
81,-9.7024,7.47016,8.68394
82,-1.26214,16.1063,7.02221
83,-3.14253,-2.64192,-13.5647
84,0.205403,17.88,5.84204
85,14.9766,1.48043,0.300271
86,-11.0464,-11.5356,-6.56275
87,-0.636099,-9.24754,-7.60711
88,0.275902,6.65971,2.67037
89,-0.682825,0.91642,-3.6446
90,15.829,-9.29685,4.33141
91,13.6803,-5.92042,11.416
92,14.2395,10.4459,5.95046
93,-3.57417,6.07377,8.99054
94,-0.937142,-19.1325,1.81108
95,-12.0735,0.986912,6.26691
96,-2.01435,0.894114,0.534726
97,-5.6535,-11.9762,-0.267216
98,7.92922,-15.9743,2.38393
99,-11.5638,-6.23084,9.31998
100,-8.35938,17.0855,4.07344
101,-1.16085,-0.170039,5.87536
102,4.6395,-3.14588,14.6902
103,-10.5469,-14.5556,0.178255
104,-0.653383,-4.07788,10.0598
105,-11.0004,-4.06423,10.5228
106,-8.04775,11.4907,-9.02588
107,3.99168,1.79234,15.2765
108,3.80721,-4.28965,-3.45764
109,-10.6079,10.4371,-2.83648
110,10.5473,7.79873,9.86521
111,13.266,10.7102,9.1194
112,4.47122,4.54669,1.84006
113,0.894236,11.608,4.1935
114,6.47376,-3.17154,8.51142
115,0.127718,7.65793,10.9401
116,-6.2294,-4.07014,-1.61993
117,10.5742,-5.31997,0.858538
118,-11.0453,12.8807,-0.822919
119,-12.293,1.87821,-5.93059
120,-11.7619,-2.41599,5.23915
121,9.78318,1.02073,-8.88844
122,-10.7097,-14.4095,7.52731
123,2.64904,4.67725,3.10542
124,-2.51679,-3.94855,18.3719
125,8.8378,-6.83262,3.06947
126,-10.1005,1.26561,-4.10719
127,9.02045,6.82362,0.439385
128,-0.826685,13.062,4.20706
129,-15.7007,-9.42764,5.10076
130,4.10847,5.49803,-10.1018
131,-2.37542,-1.84517,15.0697
132,18.4277,4.64472,0.641649
133,-6.97976,15.7734,-3.05468
134,-1.22281,5.24816,-3.70169
135,-2.63053,7.05439,8.14427
136,5.16687,-0.676314,3.772
137,3.85171,15.1054,11.3749
138,-1.27153,16.8322,5.40444
139,1.53702,-0.934954,-8.6905
140,-10.639,3.47247,-14.145
141,-1.09103,-14.2558,-12.1528
142,-10.019,-15.7649,-5.90445
143,8.65408,-6.68007,-2.19553
144,7.05892,4.02849,14.1439
145,0.934813,3.29673,3.90738
146,-10.3304,14.3825,-3.97052
147,3.00248,-4.03744,-7.96383
148,-2.94902,11.5818,10.0253
149,6.2092,9.36375,2.63092
150,-18.6825,5.02856,0.500233
151,-5.52389,-7.10807,14.7276
152,-7.40302,-6.61248,-6.75732
153,-7.24708,10.3803,-10.9947
154,12.429,13.74,5.08405
155,-8.44512,12.6123,-3.54922
156,5.18246,5.04443,-16.6672
157,6.24505,13.7839,-7.58157
158,-0.847017,-10.7645,-10.0906
159,6.03388,-13.5412,-12.775
160,7.7024,10.7198,10.6535
161,10.8445,-1.7223,-15.732
162,2.36729,-3.66061,-17.4381
163,3.16667,-14.5753,3.68947
164,17.6456,1.01323,2.77689
165,-5.97455,-2.87491,-1.57934
166,4.91937,-0.0958694,9.67944
167,-2.23499,6.84062,10.1578
168,2.84727,-17.75,-7.63979
169,-7.9932,-5.23265,-10.8978
170,-15.1822,-0.249069,-4.17326
171,0.583444,6.99226,-12.9082
172,6.50628,14.1223,-4.7442
173,8.22118,4.89236,-10.7672
174,4.35701,12.6596,14.2189
175,7.7786,-4.69795,-4.85403
176,-6.45941,-17.6481,-2.46644
177,-4.55846,1.58957,-12.8462
178,13.5056,12.9087,1.58019
179,-4.97069,1.65337,1.5396
180,-9.14781,-3.2999,-5.38786
181,-12.2037,-6.05008,-13.3577
182,-3.84059,9.12944,-14.2237
183,3.26492,-5.08358,-13.2737
184,8.51825,11.8448,-0.412423
185,7.40482,-16.8347,5.08644
186,-3.63155,8.21975,-15.9828
187,8.37318,-8.06886,12.7268
188,2.61024,6.26004,-10.9157
189,8.28072,1.13932,-6.80869
190,1.05965,-2.46501,17.9702
191,0.723087,6.08265,-9.2705
192,-4.75868,-4.7394,-3.59297
193,-11.5323,1.19634,-2.90632
194,4.54666,7.54181,-9.57115
195,-3.46611,-0.567506,10.8
196,14.1129,-3.22229,-11.3074
197,-14.1104,-9.52056,-4.51843
198,9.63887,5.07995,3.10799
199,-1.34379,-7.96134,-15.9168
200,-8.69484,-11.3602,-9.34212
201,-8.22827,0.844174,5.67223
202,2.22977,14.3285,5.78265
203,3.35382,8.80467,12.5604
204,-16.1052,-10.1915,2.8748
205,1.22064,-15.8268,6.70962
206,5.39228,6.252,-7.71977
207,-8.59975,-5.22524,7.23551
208,5.70969,-14.4344,-4.96033
209,0.834177,-0.939782,13.4727
210,3.8777,10.3465,-0.20269
211,-12.5112,-1.28052,12.4975
212,6.0421,13.4823,6.75153
213,12.7353,13.5995,-1.18786
214,-2.27722,-4.61314,-2.89225
215,-4.62834,-7.97695,-1.33785
216,-9.04485,-2.23365,-5.78788
217,-2.18027,-4.60845,-12.2388
218,12.4106,5.55079,5.36012
219,-10.5904,-10.1943,-12.1622
220,7.85763,5.00273,3.76596
221,-7.26953,-7.68287,-6.15497
222,3.54667,-10.3105,-10.5121
223,14.0167,4.35039,-3.11581
224,-9.33917,-16.2224,4.02977
225,-14.6363,7.23995,-8.18935
226,-14.9603,2.33522,8.82055
227,11.4651,-3.28559,8.5478
228,-0.142401,-12.5165,5.40549
229,-0.173263,13.6284,-9.53555
230,2.07379,-5.2193,-1.67473
231,-3.14093,-4.45116,-8.60833
232,-10.9368,-11.2885,11.0464
233,-5.45407,5.23526,12.8772
234,-4.11592,-13.4284,8.4906
235,-6.60448,-5.88904,13.0348
236,14.4303,10.1023,1.41697
237,-6.22779,2.22133,-3.23138
238,4.50014,-1.49996,-5.63314
239,5.17687,-1.22735,8.44564
240,-8.50894,14.3079,0.300151
241,11.0129,1.57801,2.76918
242,-0.736576,-17.5426,1.60468
243,-5.07504,2.25207,-2.22205
244,4.69581,-4.2348,-2.17367
245,4.4453,18.6606,2.89542
246,3.58374,-5.21943,-1.57936
247,12.8805,-0.695803,-8.02268
248,7.01148,-1.80287,-9.62098
249,10.9196,-10.3547,6.8567
250,-12.4391,-2.0611,2.68723
251,-2.96651,11.4351,-11.0005
252,0.809133,-6.22474,3.70733
253,11.2023,7.03098,-1.87125
254,8.72732,-4.24105,12.3278
255,-3.01375,-5.67365,15.8657
256,9.08156,-3.22864,-4.56293
257,-12.8706,6.14997,-9.95683
258,6.48655,-1.99104,2.17
259,4.2578,3.8771,-5.37067
260,-0.454149,8.06233,14.1798
261,3.49356,-14.3134,11.6632
262,9.03567,-6.9986,12.2955
263,3.03162,9.22973,2.1212
264,6.2128,-0.732046,9.06202
265,-0.14713,-6.87363,-1.37119
266,-8.87761,6.03338,13.2194
267,2.09269,-5.43838,-15.506
268,-10.0116,1.62501,16.097
269,2.5564,-5.22085,-8.0131
270,7.04114,-4.5216,5.40741
271,15.3715,6.76175,-6.50879
272,-6.2612,-5.38273,17.5967
273,3.52269,8.51087,7.62369
274,1.49542,-8.80339,-11.9167
275,-12.5102,-6.48776,6.1092
276,4.62107,-10.5437,-11.4248
277,-10.5927,-1.8718,7.5346
278,-9.54416,4.53854,8.19407
279,9.16334,-2.43012,2.34618
280,-13.2401,-13.1258,-1.79633
281,-0.672897,-8.37944,-5.04676
282,0.0713915,-5.95059,11.0927
283,-12.4921,2.45274,11.6003
284,-9.23121,10.4991,4.76836
285,12.7391,-11.7203,5.32519
286,13.7254,12.8435,-0.595479
287,2.58049,-18.4807,-1.0904
288,5.69819,-5.85826,-4.00759
289,-8.05506,-6.84214,2.65145
290,-14.6433,8.88934,4.23496
291,-10.6714,0.853043,1.88533
292,1.80118,-3.78153,-2.22512
293,3.36776,16.2471,5.1996
294,10.9644,-3.84745,-4.86014
295,-3.01356,9.57378,10.9468
296,18.2165,5.13033,-0.603224
297,-3.34932,7.12287,14.1068
298,-8.17467,-11.0112,-0.104277
299,-13.1072,11.1664,1.36803
300,-15.2962,5.13989,-6.96517
301,-14.3404,-1.36575,3.94651
302,13.0093,-1.71379,-4.09211
303,-7.45834,-3.22045,-3.69029
304,-0.857964,9.99701,-13.1194
305,-9.98865,7.96711,-7.85234
306,3.53606,4.63596,-15.0775
307,-4.63407,-8.08246,-16.2094
308,-3.0774,2.52948,14.4856
309,-6.51383,9.58879,2.5631
310,-11.2491,-1.69603,11.3961
311,-14.4721,0.178118,4.36166
312,13.5079,5.00626,-12.3172
313,10.5967,10.2762,11.6633
314,-3.30172,-10.5416,5.61845
315,-7.19898,-4.5146,3.78072
316,-1.9481,9.26934,-6.19781
317,-4.76915,-12.3684,5.82014
318,-4.72188,10.1431,14.4002
319,10.736,1.0372,3.66379
320,7.0954,4.34126,-1.77945
321,7.95463,-14.0202,-1.37283
322,-0.28573,-14.9926,1.2774
323,11.0239,11.0753,2.1767
324,8.7446,1.84608,7.61047
325,5.52438,-6.96634,-15.8364
326,-1.83698,18.616,2.07844
327,-3.98964,12.3105,-13.6509
328,2.81499,-8.02145,2.3026
329,-13.3325,0.54705,14.1421
330,-1.6652,-6.25785,17.6176
331,3.231,-6.07475,1.44202
332,5.16987,-0.267305,-0.0716353
333,-7.0059,6.14211,2.12809
334,-2.59736,0.190262,14.2116
335,-7.49302,-12.9399,12.2528
