0,10.228,8.11621,-10.079
1,-11.7356,9.09666,3.64169
2,5.73045,4.35853,2.66805
3,-4.41861,9.71733,13.3245
4,-0.604386,7.24619,-17.1976
5,8.04237,0.672653,6.15236
6,9.26941,-11.4264,0.894181
7,-12.4766,-2.16589,6.65293
8,2.0539,-1.57429,12.4407
9,-1.73406,-15.8825,10.6724
10,-14.1965,3.04688,6.28765
11,10.1685,8.55766,-7.4608
12,-4.66436,18.1196,3.32304
13,14.6058,2.74625,-3.92296
14,8.91844,8.12329,1.02872
15,-9.70561,12.1888,3.78997
16,-8.82835,4.9148,-7.71236
17,-3.20093,8.26184,6.2536
18,8.54252,3.7936,-6.70018
19,9.83348,10.304,-10.7232
20,-8.08041,-0.732398,5.81335
21,4.1722,2.20374,-2.70751
22,3.83044,-3.47718,-8.73804
23,0.296783,8.67304,11.1328
24,14.0478,8.60522,7.02733
25,-7.34666,-10.986,11.4332
26,-6.54077,-5.7095,-10.523
27,-8.51878,-3.10571,3.23915
28,-5.11884,9.44903,16.0725
29,-14.4211,-7.29263,-10.0129
30,-13.214,5.28094,-2.32429
31,-5.58281,-1.29461,2.55553
32,4.30702,6.73231,-11.4331
33,-12.6975,-2.65929,5.38054
34,6.81201,-4.14324,-13.3804
35,-15.8637,9.25235,5.44895
36,-11.9758,9.51905,-5.87332
37,-4.58504,-7.96482,-2.28281
38,-0.493229,0.702546,18.7527
39,15.9386,-0.598391,-2.00457
40,12.6929,-8.53218,3.40948
41,12.1402,7.5828,2.51756
42,3.39854,-10.8393,-2.2737
43,0.488629,1.19998,-8.76954
44,6.27749,-6.4633,7.14976
45,0.92993,-5.0581,1.25147
46,-10.1944,0.344887,-8.8728
47,-11.0904,3.20439,5.17498
48,-7.34554,-15.9184,-2.94236
49,15.3852,-10.2891,1.94572
50,-2.0281,10.032,-12.0638
51,-7.90971,12.0453,12.4481
52,-12.5721,-5.58395,-4.05096
53,-7.99365,8.22841,14.4947
54,-6.71146,-5.41375,-15.1698
55,11.7527,-2.56708,-1.21186
56,-12.9684,-7.8774,-11.8892
57,-6.45356,-0.253089,11.2387
58,3.35261,12.9864,-3.6524
59,-5.82489,14.4086,1.09081
60,8.49646,11.0578,8.67324
61,-7.39438,-6.08251,14.8317
62,-7.20121,4.4398,0.0144642
63,-1.65949,5.85249,-2.21438
64,10.5805,8.76116,-0.934504
65,0.0335538,12.5865,6.83907
66,-15.4616,10.7889,2.4785
67,11.353,5.6598,-10.7789
68,4.13528,-18.0724,-5.59129
69,-3.2046,-19.3211,0.150571
70,1.54843,8.01447,8.00578
71,-7.14709,-9.23095,11.7319
72,-10.2032,14.3584,-2.47971
73,0.302226,-13.3024,-10.0251
74,-2.13001,5.57523,8.53689
75,-0.986803,-14.5181,11.4647
76,8.60556,1.22397,9.62909
77,-4.7046,-9.58887,13.1479
78,-1.70514,5.99198,-0.7168
79,8.44013,5.70076,-8.03278
80,-3.03776,-17.8319,-5.64604
81,-6.41607,16.1066,8.27406
82,-8.77412,7.24567,3.14915
83,2.28951,-5.65306,-10.5905
84,8.79938,9.96645,-6.73021
85,2.56841,-5.62393,-17.4845
86,16.895,-5.25058,-6.82442
87,-5.65507,7.88723,16.7891
88,11.9394,13.1565,-0.800445
89,-3.3291,-8.10757,17.0368
90,-2.23302,-15.6245,4.64772
91,-0.510853,6.55475,-10.9828
92,-7.51218,13.4334,5.32615
93,2.25706,16.455,3.627
94,5.34441,6.81668,1.00503
95,11.1176,-1.63667,-12.3057
96,-15.1451,-4.46076,-0.389233
97,-8.03028,7.1454,-7.20453
98,-5.31952,-3.59854,13.7539
99,-13.1922,-9.20112,-10.0747
100,1.77534,-8.70488,-1.57802
101,6.8786,-13.4428,11.5071
102,-9.43511,11.6429,1.87246
103,10.3894,5.06863,-0.518833
104,4.71825,-4.87841,-2.38267
105,3.62302,7.55165,9.70418
106,9.39177,-12.0034,9.01472
107,-11.7274,-5.55959,-0.200039
108,-6.1359,-3.98462,16.5582
109,11.1206,-5.19328,-9.45589
110,11.3777,13.7318,-3.87856
111,-5.91573,-6.98492,-9.60275
112,-2.00958,4.60657,-6.44575
113,2.36712,17.0152,-0.557343
114,-16.4675,-5.51661,9.01988
115,-6.98822,-10.4614,-10.0813
116,-15.8309,0.124916,-8.16281
117,9.58081,12.4698,-11.6011
118,4.51692,-3.47148,7.382
119,9.71031,2.99214,11.1841
120,7.43437,-8.35024,-0.0552643
121,7.84718,-4.24814,-9.80294
122,-19.3032,2.48062,-1.813
123,4.52128,-5.75244,-12.9234
124,7.73919,5.38857,5.79121
125,-7.73068,-0.446982,-9.35586
